NPL3	1328783	1330027
YDL114W-A	254935	255048
YDR053W	560249	560644
BDF2	331024	332940
RPS13	579458	580452
DBP10	394217	397204
UTP5	1267471	1269402
STL1	1508005	1509714
NUP84	251566	253746
RPT2	438047	439360
SNQ2	465919	470424
AHK1	326613	329567
YDR203W	857682	857999
ATG9	184925	187918
RPL31A	322226	322988
GIS1	637139	639823
GPD1	411825	413000
THI13	16204	17226
CDC36	164290	164865
RCR2	454122	454754
LCD1	1447830	1450073
SRP14	292781	293221
YDL041W	378102	378455
YDL241W	20635	21006
RPL13A	308424	309388
HRQ1	1039728	1042961
PEX5	950563	952401
RPP2B	1239492	1239824
MRP20	1277646	1278437
USO1	345665	351037
CLB3	176773	178056
EKI1	751631	753235
RPL35A	117664	118517
VCX1	232652	233887
ARO1	704484	709250
SPC19	856317	856814
CWC15	781423	781950
LDB17	192750	194225
SEM1	1202128	1202397
YDL221W	62011	62562
NUR1	296820	298274
EFT2	1243230	1245758
GPI8	1129588	1130823
PTP1	42700	43707
SSY1	776163	778721
MRPL35	1110589	1111692
RPS11A	491515	492324
YDL057W	351434	352420
COS7	1802	2953
YDR029W	501100	501414
RTN2	94605	95786
SNF1	1412373	1414274
CHL4	965113	966489
MHR1	1055212	1055892
YDL068W	333500	333829
YDL026W	404749	405060
YDL124W	240259	241197
UGA3	156318	157904
HIM1	1102184	1103428
PPZ2	1334821	1336953
MSS4	868224	870563
MUS81	1246084	1247982
YDR396W	1266295	1266795
NGG1	814452	816560
BUG1	283419	284444
ARO10	1234218	1236125
TRM8	99561	100421
MSS2	268921	269976
SLF1	1473429	1474772
DIT1	1274602	1276212
MSW1	1004004	1005143
SIZ1	1289406	1292120
SAC7	1252537	1254501
TRM82	784871	786205
YDR521W	1483141	1483476
GPM2	413953	414888
SES1	489508	490896
RPT3	1261681	1262967
YDR003W-A	454782	454904
PLP1	829585	830277
MNN10	952800	953981
YDR431W	1328390	1328701
MSH5	178334	181039
HED1	477797	478285
GPI17	1331237	1332841
HTA1	915530	915928
RPL12B	1301616	1302113
SHS1	52445	54100
MPH2	5985	7814
PDR15	1279210	1283799
DON1	1010176	1011273
ENT1	167714	169078
LHP1	363952	364779
MBP1	352877	355378
GTB1	907330	909438
YDL032W	393690	394001
NHX1	1367485	1369386
SWR1	1135932	1140476
DNF2	631282	636120
CCT4	199996	201582
AIM7	578663	579112
RAD57	455201	456583
KRS1	525440	527215
SUP35	808324	810381
VPS41	604008	606986
HEM12	551860	552948
SHR3	78426	79058
HEM13	546642	547628
TFB1	1085065	1086993
YDR222W	910054	911301
YDR401W	1272223	1272786
NHP2	87512	87982
YDL114W	255604	256530
VHS1	956013	957398
IVY1	924785	926146
EUG1	1478608	1480161
PST1	563527	564861
UBC1	816878	817525
NOP1	427364	428347
STE7	172481	174028
RGP1	728259	730250
SHE9	1259901	1261271
DTD1	65242	65765
MRH1	508147	509109
ARO3	521816	522928
IRC3	1131001	1133070
SMT3	1469400	1469705
DIG2	1417399	1418370
PHO13	32296	33234
RPL4B	471853	472941
SNA2	1490596	1490835
SIT4	369771	370706
BMH2	653607	654428
UBC13	629876	630605
GLE1	88248	89864
CCC2	1005675	1008689
GIR2	765706	766503
MCD1	444683	446383
CTS2	1219413	1220948
YDL180W	135896	137539
SRF1	222427	223740
MSN5	1141168	1144842
SBE2	1178666	1181260
RPC53	183343	184611
HSP42	806621	807748
CMR1	174918	176486
YDR524W-C	1489403	1489492
NDE2	303211	304848
SFA1	159604	160764
OPI7	1194598	1195032
REF2	848599	850200
ASP1	1108702	1109847
MRPL7	936615	937493
PCL2	234927	235853
TRS31	1403322	1404173
PRP9	397537	399129
SUB2	305237	306577
YDL025W-A	405410	405514
ZIP1	1032436	1035063
SSB1	44065	45906
GAL3	463434	464996
STE5	658350	661103
MRX8	1145092	1146036
SSF2	1087581	1088942
TAF12	746738	748357
YDR124W	700315	701289
UBC9	337487	338070
STP1	1386816	1388375
TPS2	593893	596583
API2	1489905	1490234
RPS18A	1359923	1360798
ARH1	1226822	1228303
ACL4	779043	780206
SLY1	838392	840392
AIM6	30657	31829
CCT6	836421	838061
CAB1	1498232	1499335
ADK1	916486	917154
KIN28	267698	268699
YDR340W	1150881	1151183
RPN5	190924	192261
AMD2	946807	948456
HKR1	1306267	1311675
UBP1	242552	244981
MCM21	1103758	1104947
NSE4	272389	273597
BPL1	203039	205111
URH1	1271063	1272085
PAR32	148191	149078
RNH202	1019368	1020420
UPC2	889751	892492
NVJ3	819433	820824
UBX5	1127872	1129374
ARP10	667004	667858
DLD2	139522	141114
VPS52	1422763	1424688
ARF1	116321	116866
MRPL11	98475	99224
BUD26	945151	945438
VMA1	126787	130002
PAM1	960614	963106
YPR1	1213904	1214842
RSM28	1436930	1438015
HPT1	1270068	1270733
HPR1	730578	732836
MIX14	503498	503863
TSR1	341619	343985
SWF1	703234	704244
YDR262W	993134	993952
PET100	603064	603399
YDR433W	1329600	1330040
YDR290W	1039370	1039699
HMO1	812110	812850
YDL218W	66493	67446
YDL062W	339857	340282
IRC2	679544	679852
PAD1	1510902	1511630
CFT1	1063352	1067425
RRP17	1294693	1295400
SIR4	917571	921647
RSM10	539803	540414
APC11	433497	433994
LYS4	931129	933210
SDH7	1470017	1470418
FPR2	1480425	1480832
RMD1	447984	449276
PSF1	473157	473783
RAD55	598468	599688
PMT1	287059	289512
RPP1B	229906	230527
TVP15	655013	655444
CYK3	248581	251238
MTQ2	734138	734803
YRA1	1236558	1238004
YDR327W	1125302	1125628
LCB2	576474	578159
CRF1	912099	913502
YDR246W-A	955133	955333
GRH1	1477239	1478357
DOT1	1342493	1344241
GPI19	1337352	1337774
YDL196W	106741	107070
PPN1	1362878	1364902
MRP1	1169178	1170143
YDR509W	1468226	1468573
NUS1	114672	115799
ARF2	216529	217074
YDL118W	247302	247682
PRP42	933504	935138
RVS167	1250186	1251634
VMS1	553254	555152
SNF3	111580	114234
FAL1	486804	488003
TRR1	1183299	1184258
NSE3	1037195	1038106
KIN1	694700	697894
LRG1	22823	25876
RRP45	1020747	1021664
RAD30	1303174	1305072
YDR444W	1350290	1352353
SPP41	1388872	1393179
UGA4	84270	85985
SXM1	1263324	1266158
YCG1	1117126	1120233
ADR1	895035	899006
STN1	610441	611925
CDC1	827582	829057
POL3	276872	280165
PCL9	138291	139205
RBA50	1491094	1492413
PMT5	289909	292140
STF1	229171	229431
YDR210W	871074	871301
CDC7	424209	425732
SNF11	592439	592948
MFA1	1385176	1385286
DPB4	693585	694175
SDH4	817950	818495
SLX5	429067	430926
SPT3	1258696	1259709
CDC53	224304	226751
GCD6	884727	886865
FOB1	676102	677802
TAF10	789449	790069
RPA14	769525	769938
PPH3	597156	598082
YDL129W	231024	231899
SUR2	1056551	1057600
YDR230W	926223	926570
TRP1	461842	462516
SEC31	107208	111029
COX26	691014	691214
ARO80	1312040	1314892
YDL186W	125616	126449
YFH1	245923	246447
RGA2	1230167	1233196
ARP2	399340	400638
MSC2	859346	861520
YDR094W	635840	636175
ECM11	1353725	1354633
YDR194W-A	848071	848223
YDR442W	1345647	1346039
WIP1	1224757	1225026
RPL35B	217600	218367
DOS2	583713	584645
BTT1	963412	963861
NPC2	371240	371761
TRS85	671269	673365
MRPS28	1146319	1147179
SPC110	1186107	1188941
YDR320W-B	1108484	1108621
HES1	781994	783298
NOP8	53098	54552
THP1	194970	196337
YOR114W	537570	538454
YOR385W	1065043	1065915
YOR019W	368127	370319
NOC2	727512	729644
RPA190	960987	965981
YOR392W	1079282	1079725
MTR10	633839	636757
LPX1	480587	481750
CKB2	405768	406544
DSE3	818866	820158
WTM1	770800	772113
IRA2	171070	180309
RDL1	849635	850054
ZPS1	34658	35407
HNT3	811671	812324
ITR2	124001	125830
YOL079W	181057	181455
YOR389W	1074213	1076087
MKK1	772601	774127
GCY1	551114	552052
PRE6	255337	256101
STE4	742910	744181
YOL013W-A	301047	301238
LAS17	675939	677840
YOL155W-A	27084	27218
YOR072W	461502	461816
TMA16	803667	804203
YOL107W	112102	113130
MOD5	837674	838960
YOL013W-B	300690	300980
YOR381W-A	1058423	1058590
ECM3	495127	496968
TAT2	286172	287950
AIM39	230085	231272
RRI2	97551	99488
CPA1	882899	884134
SMC5	259923	263204
SPR1	690695	692032
RPP2A	254297	254617
CIN1	989789	992833
MSH2	147382	150276
DCS2	657264	658325
VAM3	519121	519972
LEU9	523027	524841
DCP1	44938	45633
YOL106W	113226	113579
UAF30	869208	869894
YOR203W	722565	722918
VPS17	573175	574830
KTR1	511825	513006
RRP6	326832	329033
TIR4	344335	345798
DED1	722911	724725
HUA2	848478	849209
PEP12	400348	401214
SLP1	624729	626492
FRE7	40748	42610
OST3	482033	483085
HER1	762825	766565
YOR146W	605873	606178
CEX1	531508	533793
WTM2	768409	769812
YOR376W-A	1045196	1045351
PLB3	305349	307409
YOR248W	798013	798315
HIS3	721946	722608
PNT1	821023	822294
SFL1	586981	589281
UTP23	333592	334356
YOL019W	288898	290553
GRE2	43694	44722
LSC1	593057	594046
PET127	361412	363814
PAU21	1082718	1083212
ALG6	329417	331051
NUF2	198942	200297
RTS1	357674	359947
REV1	981828	984785
IRC23	413007	413480
MED4	658747	659601
KRE5	949773	953870
BSC6	65621	67114
RDR1	1051290	1052930
YOR314W-A	904458	904568
YOL097W-A	136220	136405
YOR376W	1043191	1043559
GAS4	71300	72715
YOR296W	870202	874071
GCD1	813984	815720
NUD1	1036834	1039389
DDP1	642741	643307
YOR029W	384600	384935
NGL1	249825	250916
MYO2	925721	930445
YOL036W	256745	259030
YOR072W-B	464469	464630
VMA4	943656	944357
PEX27	710446	711576
PDR10	931803	936497
GPM3	223268	224179
SHR5	109176	109889
NAT5	804377	804907
SKM1	104326	106293
MDM20	187024	189414
FRE3	1055545	1057680
AZF1	534075	536819
YOR161W-A	637574	637654
YOR338W	956898	957989
MSB1	685767	689180
FIT2	1059531	1059992
YOL071W	196507	196995
VPS5	453768	455795
UFE1	468212	469252
YOR008W-B	343929	344030
LAG2	274957	276939
SGT1	432186	433373
RBL2	820454	820774
RPL25	80348	81190
RGS2	521353	522282
RRP40	55558	56280
ABP140	784857	786744
SPO21	145334	147163
FAA1	909343	911445
ULS1	692475	697334
GSH2	238619	240094
WHI2	410870	412330
PIN2	517642	518490
YOR300W	880575	880883
RCN2	755328	756125
AMF1	1049511	1051058
GPD2	217126	218448
PHR1	1066839	1068536
BUB3	379781	380806
VTS1	1011189	1012760
YTM1	832813	834195
YOL164W-A	4130	4312
ATG19	168727	169974
YOR325W	924577	925050
YOL085W-A	161579	161791
YOL160W	14313	14654
SFG1	904760	905800
FRE5	1061564	1063648
YOR283W	847453	848145
YOR020W-A	371685	371957
PSK2	243497	246802
YOR102W	516423	516773
YOL019W-A	288420	288572
GAS5	268187	269641
ESC8	292529	294673
KIN4	775846	778248
WHI5	479533	480420
RCL1	307938	309041
RTC5	546857	548560
TRM13	83834	85264
SIN3	316938	321548
YOL024W	277086	277604
MSE1	263475	265085
ZEO1	110297	110638
BUD21	472725	473369
BAG7	578564	579793
RAD17	1026843	1028048
GLN4	649303	651732
YOL162W	10119	10766
MRS2	944596	946008
MET7	786995	788641
PDR5	619840	624375
HAP5	1010161	1010889
YOR335W-A	946568	946648
YOR170W	651858	652163
HXT11	25273	26976
PEX15	247150	248301
RPS10A	867098	867852
ARF3	502795	503346
YOR329W-A	939348	939557
MCA1	717086	718384
GPN2	817292	818335
IRC10	297078	298838
ERR1	1080276	1081589
YOR105W	518195	518521
RPB10	738320	738532
YOR364W	1023371	1023739
RGA1	561170	564193
SER1	679357	680544
MRPL23	611999	612490
RFC1	749301	751886
MUM3	875599	877038
ODC2	758330	759253
GAL11	234940	238185
TMA46	493433	494470
HEM4	842817	843644
YOR024W	377847	378170
AVO1	181682	185212
PSF3	48864	49448
YOR302W	882765	882842
RDL2	850280	850729
MSB4	106710	108188
YOL131W	73031	73357
YRM1	654210	656570
BDS1	6175	8115
AUS1	349679	353863
PPM2	56452	58539
RAS1	515244	516173
YOR073W-A	467390	467623
CUE5	408425	409660
DFR1	780906	781541
FYV12	678872	679261
HEM15	662401	663582
YOR238W	783677	784588
SCP1	1026007	1026609
RPL3	444686	445849
IES4	689624	689974
VPS68	77560	78114
CYC2	401555	402655
OPI10	265429	266169
PET123	632164	633120
YPQ1	144204	145130
PRS5	212244	213734
MGE1	774573	775259
RRS1	868340	868951
TFC7	528941	530248
GLO4	407064	407921
ATG34	165714	166952
ALR1	74400	76979
YOR282W	847000	847320
ATP19	185438	185644
HSH49	912822	913463
DFG16	386825	388684
YPK9	861175	865593
FEX1	1076784	1077911
IRC11	356751	357221
ARG1	219211	220473
YOL057W	220767	222902
PMT3	916030	918291
YOR015W	359993	360352
YOR111W	530429	531127
COQ10	310312	310935
YOR053W	427817	428158
PSH1	228614	229834
YOR012W	356543	356956
ALD4	1039840	1041399
ROD1	364369	366882
PHM7	162356	165331
YOR314W	903043	903372
TFB6	997213	998244
PAP2	101475	103229
MSA1	449436	451325
YOR072W-A	461791	462039
EFT1	575098	577626
CIR2	1007221	1009116
PTP2	733925	736177
CAF20	841333	841818
SRL1	797676	798308
PAC1	826385	827869
ATF1	1046226	1047803
YSP3	331455	332891
SGO1	464771	466543
CYT1	447439	448368
YOR186W	683111	683545
TOM6	413852	414037
HRT1	70325	70690
YVC1	487707	489734
IFM1	278056	280086
YOR011W-A	355652	355858
SEY1	644566	646896
IRC13	779870	780184
DIA2	474594	476792
YOR225W	761392	761721
INP53	525278	528601
TRM10	142815	143696
MDM32	606607	608475
YOR161W-B	637975	638235
IDH2	580250	581359
YOR200W	720417	720815
RRG7	889022	889750
SLK19	712866	715331
HRP1	87844	89448
MHF1	159173	159445
TEA1	954344	956623
PKH2	129237	132482
YOR289W	853357	854112
OSW1	807271	808107
ISW2	884514	887876
YOL163W	9597	10106
RTS2	471899	472597
RPT5	545029	546333
YOR055W	429478	429912
YOL166W-A	585	740
YRF1-8	1085473	1090863
TUF1	684030	685343
PHO80	325249	326130
YOR199W	720181	720510
GDS1	1005137	1006705
YOL014W	299693	300067
ESA1	792531	793868
MSN1	99809	100957
BUD7	878435	880675
YOR366W	1025256	1025609
RPS7A	505794	506767
RAX1	880965	882272
CDC31	811008	811493
YOR032W-A	392176	392376
DSC3	759782	760660
CKA2	441534	442553
HST3	378219	379562
ARG8	58759	60030
STI1	381053	382822
AMS1	210416	213667
NOP19	995639	996229
TIF4631	824059	826917
AIM14	200561	202273
NCS6	92512	93591
VPS62	770569	771972
SRM1	321782	323230
AZR1	942806	944647
BTN2	772454	773686
TFG1	867774	869981
TIM13	858287	858604
YGL081W	357377	358339
TOM20	644044	644595
ALK1	454785	457067
CLC1	832456	833157
ATE1	459854	461365
PTI1	800546	801823
BUD9	577487	579130
KXD1	359444	360100
HUR1	187464	187796
SHE10	67598	69331
TYW3	405776	406597
YGR228W	949365	949709
TIP20	230243	232348
SMD1	635712	636152
USE1	317342	318079
TOS8	325331	326161
PDE1	35653	36762
ADH4	15159	16307
ERG4	472855	474276
YGL082W	355827	356972
RMR1	31910	32635
TNA1	1012485	1014089
PRP18	506070	506825
YGR021W	527632	528504
ASK10	678695	682135
CUP2	191129	191806
GPC1	789031	790329
SKI6	888882	889622
CDC43	214081	215211
KIP3	84885	87302
ERV1	543553	544205
MET13	272520	274322
ORM1	560682	561350
SOL4	985972	986739
FHN1	754726	755250
GTR2	827552	828577
YGR125W	742325	745435
STT3	452404	454560
SLH1	1031791	1037694
IMO32	546441	547469
YGR025W	532639	532941
SLD3	295932	297938
SUT1	198138	199037
DSD1	129883	131169
BNS1	951894	952307
TRS65	830515	832197
YPT32	93792	94460
YGR265W	1021648	1022058
CHO2	802440	805049
DOC1	48613	49365
PEX14	216273	217298
SUA5	186059	187339
YGR035W-A	557565	557786
CCH1	924696	930815
YRF1-3	1084864	1090591
MNP1	375087	375671
YGR126W	745835	746527
PUF4	466141	468807
SEH1	313234	314283
MAL13	1070293	1071714
BUD13	174545	175345
ZPR1	915241	916701
YTA7	1027370	1031509
ADE3	905934	908774
YGR266W	1022656	1024761
VRG4	76894	77907
GCN5	996869	998188
MLC1	306560	307009
GSC2	548264	553951
SER2	911883	912812
KAP122	461666	464911
PRP31	666341	667825
HIP1	880420	882231
VID30	69671	72547
TAD1	43307	44509
YGR069W	627083	627418
YGL177W	167559	167906
YGR122W	733935	735143
YGR079W	640720	641832
SNF4	292033	293001
ARC1	307437	308567
YGR026W	532985	533821
CWC22	1046731	1048464
MTE1	579476	580291
CLD1	713709	715046
NNF2	656960	659770
RCK1	207033	208571
YGL117W	288512	289309
NMA2	511545	512732
YPP1	894693	897146
YGR137W	762888	763262
RAD6	393986	394504
MTC3	73340	73711
OLE1	398628	400160
YGL024W	449788	450123
NUT1	217524	220922
PCP1	693363	694403
NOP7	695417	697234
TPC1	676621	677565
SHY1	717358	718527
VAS1	672186	675500
CLB1	703636	705051
CRM1	932541	935795
TDA10	909213	910085
HSF1	368753	371254
SEC27	249869	252738
YGL214W	90010	90495
VMA21	698599	698832
MAD1	347119	349368
YGL052W	403437	403742
MPC1	358636	359028
SPT16	98969	102076
YGR164W	828625	828960
YGL006W-A	485423	485533
MDS3	124698	129161
LSB1	762428	763153
YGR153W	796092	796745
YGL159W	202721	203833
FZF1	22304	23203
MTL1	529264	530919
PUS2	383654	384766
RPL26B	555812	556672
RPS23A	726974	727730
NAS6	953960	954646
DIE2	947420	948997
PET54	939923	940804
RIM8	414102	415730
HXK2	23935	25395
YGR064W	617621	617989
ARO8	116059	117561
YGL258W-A	9162	9395
PEX4	756896	757447
YGR111W	715828	717030
YGR016W	522261	522833
RTF1	41498	43174
SPT6	720409	724764
GTS1	157906	159096
YCH1	905237	905683
CAF130	757770	761138
RPS0A	920575	921788
YGR269W	1026636	1026962
YGR176W	848720	849067
COS12	2790	3932
ECT1	506969	507940
YGR127W	746798	747736
ALG13	411552	412160
ATG1	160065	162758
YGL149W	225572	225877
PEX31	502938	504326
FMP48	593596	594705
CUL3	500132	502366
YGR219W	936035	936376
BRR6	36933	37526
PSD2	837142	840558
YGR160W	807073	807684
YGR039W	574888	575199
PKP2	392223	393698
RPS2	277617	278381
LSG1	314631	316553
SEC15	59122	61854
MPC3	977336	977776
RTT102	1043276	1043749
YGL088W	345836	346201
MDR1	690245	693097
RSM27	922175	922507
VAM7	91432	92382
SGF73	377609	379582
YBP2	390065	391990
ENP2	781767	783890
TEL2	687899	689965
TAM41	584895	586052
YGL132W	261580	261915
GND2	1004624	1006102
YGL036W	428601	431330
COX13	144808	145197
SNU71	514554	516416
MIG2	95858	97006
MPT5	167352	170571
NUP145	337906	341859
SIP2	97338	98585
SPR3	607563	609101
SPC105	334886	337639
YPS5	8470	8967
PAU12	1080306	1080668
ASN2	739944	741662
RPL28	310967	311927
PYC1	385196	388732
SCM4	591314	591877
MAL12	1076599	1078353
NPY1	376101	377255
UPF3	634304	635467
MUP1	599417	601141
COQ8	284442	285947
YGR068W-A	626294	626389
MVB12	910432	910737
YGR121W-A	733412	733627
CEG1	266145	267524
UTP22	662358	666071
SKN1	775193	777508
YGL218W	83650	84300
YIP4	123591	124298
SCY1	353058	355472
PEF1	606136	607143
GCN1	131525	139543
IME4	142246	144048
ERG25	610564	611493
AFT1	372012	374084
TWF1	642010	643008
CDC20	289809	291641
SLI1	917040	918446
KAP114	45445	48459
YGL262W	5312	5839
CPD1	984966	985685
PMT6	897502	899781
YGL260W	6860	7090
YGR011W	512497	512823
NSA1	299978	301369
CYS4	798543	800066
YGL114W	293460	295637
ZRT1	20978	22108
DBF2	668189	669907
YGL041W-A	418825	419289
ROK1	182390	184084
CGR1	440063	440425
KSS1	575398	576504
THI4	780399	781379
DAM1	718893	719924
DRN1	670388	671911
YGR139W	765726	766064
DST1	417483	418412
LCL3	349616	350440
ENO1	1000927	1002240
ADE5,7	56482	58890
YGL109W	303513	303836
CSE1	49552	52434
RSC1	601661	604447
YGR290W	1075482	1075925
POX1	108158	110404
RPL1B	254641	255294
PRM8	402589	403302
YGL101W	312193	312840
YHB1	959904	961103
HUL5	238353	241085
GUS1	39023	41149
BRP1	483260	483637
CLG1	87981	89339
RBG2	843854	844960
ZIP2	33098	35212
YGR161W-C	810227	810505
ROM1	627806	631273
PRE9	761392	762168
AMA1	945145	947019
VEL1	11110	11730
FLC3	245716	248124
NUP49	180700	182118
CTT1	654634	656322
SCS3	270997	272139
CBF2	767429	770299
SYF2	750400	751047
CKB1	458156	458992
YGR017W	523787	524680
YGR107W	702667	703116
YGL039W	423961	425007
ERP6	494517	495167
HOP2	435625	436401
MRPS35	829116	830153
RPL30	439091	439638
ARO2	226399	227529
YOR1	1052824	1057257
ITC1	257707	261501
UFD1	589826	590911
MST27	403687	404391
YGL220W	82374	82736
UGA1	525229	526644
MPO1	475545	476069
LIF1	343319	344584
YGR054W	596693	598621
YGR174W-A	846655	846741
PCL10	255663	256964
YGL235W	55279	55815
PMC1	485921	489442
MSP1	542203	543291
MGA1	988049	989419
TAN1	62075	63002
ARI1	209006	210049
MCY1	513159	514340
YGR242W	976415	976723
MSB2	516943	520863
YRF1-4	1067087	1071235
YLR217W	572909	573232
DCN1	398530	399433
YLR279W	704309	704698
RPL10	282927	283592
IES3	247201	247953
SNF7	194452	195174
CDA2	747937	748875
RAD5	204991	208500
SYM1	641464	642057
RPS31	498947	499405
CCC1	576825	577793
PDP3	1053629	1054543
OPI9	804346	805203
YLR458W	1056455	1056835
SAM1	515262	516410
SSP120	640317	641021
SPP382	973395	975521
MCP2	642627	644336
CCW14	903724	904440
YLR347W-A	824789	824929
LAM6	278862	280943
SFP1	925568	927619
RPS28B	673131	673334
SHH4	493883	494389
SIC1	286820	287674
CTR3	947253	947978
ERG3	253861	254958
CRN1	990777	992732
FKS1	809997	815627
MEU1	177608	178621
FRE1	568567	570627
TUS1	982894	986817
DRS1	131729	133987
FPR4	1030834	1032012
MMR1	535214	536689
NNT1	707360	708145
VPS65	777628	777942
YLR156W	472113	472457
SLX4	413281	415527
FMP25	283872	285623
YLR030W	203290	204081
HRI1	730825	731559
YLR252W	641957	642262
MAG2	988428	990440
YKE2	549012	549356
STM1	440467	441288
SPA2	100947	105347
YLR404W	928743	929600
YLR296W	722978	723304
TOP3	609783	611753
KIN2	332590	336033
CMG1	682737	683561
RSC58	208761	210269
YCT1	30109	31704
NSE1	164392	165402
BPT1	116432	121111
GAS2	816094	817761
CLB4	562008	563390
RMP1	432168	432773
EMP46	287916	289250
ECM7	1022625	1023971
MMM1	136586	137866
PEX13	537272	538432
DNM1	147890	150163
STE11	849866	852019
HAP1	646415	650923
FYV7	271008	271463
SPO77	807385	808818
EMG1	523632	524390
DPH6	427329	429386
MDM30	857540	859336
ATP10	907079	907918
MIM2	341325	341588
RSC2	841331	844000
NOP56	546097	547611
SKG3	524865	527945
YLR419W	958428	962735
DUS4	929789	930892
BOP2	678212	679924
ERF2	627118	628197
YLR111W	370391	370723
HSP104	88623	91349
GUF1	715089	717026
YLL066W-B	5605	5775
GMC2	1024189	1024837
YLR169W	500335	500688
FPS1	49938	51947
YLL066W-A	6486	6968
LCL2	346585	346980
YLR184W	522106	522453
YLR317W	765655	766089
SFI1	143201	146041
YLR407W	932967	933653
SEN1	993434	1000129
PEX30	779215	780786
HOG1	371620	372927
YLR125W	393484	393894
PWP1	543968	545698
YLR363W-A	853461	853718
MMP1	17956	19707
SRN2	385534	386175
EMC6	121322	121648
DIP2	399657	402488
YLR173W	502421	504247
XDJ1	320701	322080
YLR286W-A	708562	708696
MSC3	574151	576337
YLL058W	23569	25296
YLR177W	511054	512940
YRF1-5	1072508	1077898
RPL37A	522663	523288
FRS1	260979	262766
MET17	732542	733876
YLR154W-B	454392	454556
FRA1	81461	83710
YLL047W	46672	47055
BRE2	175227	176744
IMD3	1002557	1004128
GAL2	290212	291936
SMC6	885288	888632
YLR399W-A	920869	920973
EXG1	728955	730301
RPL6B	1028854	1029768
CTF3	879723	881924
RPS22B	856442	857317
ECM38	726069	728051
UCC1	586464	587573
SUL2	323544	326225
SPC3	267169	267723
YLR146W-A	433870	434058
CBF5	506134	507585
YLR402W	924889	925080
PSR2	180288	181481
BUD8	834352	836163
IRC19	73409	74101
CAR2	1012501	1013775
DCS1	681186	682238
YLL067W-A	843	1325
CDA1	745620	746525
ATG33	840321	840914
AHP1	368781	369311
GRX8	854062	854391
MCM5	691555	693882
INA1	951156	953183
RPP0	805887	806825
YLR157W-D	475764	475976
YLR400W	922063	922536
PUT1	425186	426616
EST2	766542	769196
YLL037W	66562	66942
YLR372W	867354	868391
TAR1	454696	455070
HRD3	556788	559289
MRPL15	759480	760241
MDL1	528300	530387
LOT6	169103	169678
YLR159W	485345	485689
NMA1	784913	786118
YLR171W	500733	501122
CSC1	620473	622821
VPS38	846103	847422
YLR161W	488997	489341
YLR366W	855538	855843
VIP1	937541	940981
YLR230W	604574	604879
NUP2	797430	799592
YLL044W	48216	48662
RPS29A	898651	898821
YEF3	636780	639914
LCB5	665844	667907
CKI1	408445	410193
REC102	786442	787333
SOF1	127523	128992
CST9	907950	909398
IRC25	183623	184162
HMG2	1032627	1035764
YLR140W	423474	423800
YLR157W-E	481873	482037
ECM19	903066	903404
VPS34	617533	620160
RPL26A	819312	820142
BER1	948368	949192
YLR112W	370791	371210
TSR2	1006378	1006995
GEP5	322297	323178
SMD2	694378	694800
RED1	670340	672823
YLR379W	876922	877296
GAB1	1057334	1058518
YLR120W-A	388672	388773
RPS0B	242232	243349
